Match #,Team #,Position,Scouter,Question,Bubble,Value
36,6925,Red 1,Alex,TeleopMechanicalQuality,3,True
36,6925,Red 1,Alex,TeleopMechanicalQuality,4,False
36,6925,Red 1,Alex,TeleopMechanicalQuality,5,False
36,6925,Red 1,Alex,TeleopDisqualified,Success,False
36,6925,Red 1,Alex,TeleopHPInteraction,Success,False
36,6925,Red 1,Alex,AutoHighNode,Cone_1,False
36,6925,Red 1,Alex,AutoHighNode,Cube_2,False
36,6925,Red 1,Alex,AutoHighNode,Cone_3,False
36,6925,Red 1,Alex,AutoHighNode,Cone_4,False
36,6925,Red 1,Alex,AutoHighNode,Cube_5,False
36,6925,Red 1,Alex,AutoHighNode,Cone_6,False
36,6925,Red 1,Alex,AutoHighNode,Cone_7,False
36,6925,Red 1,Alex,AutoHighNode,Cube_8,False
36,6925,Red 1,Alex,AutoHighNode,Cone_9,False
36,6925,Red 1,Alex,AutoMidNode,Cone_1,False
36,6925,Red 1,Alex,AutoMidNode,Cube_2,False
36,6925,Red 1,Alex,AutoMidNode,Cone_3,False
36,6925,Red 1,Alex,AutoMidNode,Cone_4,False
36,6925,Red 1,Alex,AutoMidNode,Cube_5,False
36,6925,Red 1,Alex,AutoMidNode,Cone_6,False
36,6925,Red 1,Alex,AutoMidNode,Cone_7,False
36,6925,Red 1,Alex,AutoMidNode,Cube_8,False
36,6925,Red 1,Alex,AutoMidNode,Cone_9,False
36,6925,Red 1,Alex,AutoLowNode,Cube_1,False
36,6925,Red 1,Alex,AutoLowNode,Cone_1,False
36,6925,Red 1,Alex,AutoLowNode,Cube_2,False
36,6925,Red 1,Alex,AutoLowNode,Cone_2,False
36,6925,Red 1,Alex,AutoLowNode,Cube_3,False
36,6925,Red 1,Alex,AutoLowNode,Cone_3,False
36,6925,Red 1,Alex,AutoLowNode,Cube_4,False
36,6925,Red 1,Alex,AutoLowNode,Cone_4,False
36,6925,Red 1,Alex,AutoLowNode,Cube_5,False
36,6925,Red 1,Alex,AutoLowNode,Cone_5,False
36,6925,Red 1,Alex,AutoLowNode,Cube_6,False
36,6925,Red 1,Alex,AutoLowNode,Cone_6,False
36,6925,Red 1,Alex,AutoLowNode,Cube_7,False
36,6925,Red 1,Alex,AutoLowNode,Cone_7,False
36,6925,Red 1,Alex,AutoLowNode,Cube_8,False
36,6925,Red 1,Alex,AutoLowNode,Cone_8,False
36,6925,Red 1,Alex,AutoLowNode,Cube_9,False
36,6925,Red 1,Alex,AutoLowNode,Cone_9,False
36,6925,Red 1,Alex,TeleopHighNode,Cone_1,False
36,6925,Red 1,Alex,TeleopHighNode,Cube_2,False
36,6925,Red 1,Alex,TeleopHighNode,Cone_3,False
36,6925,Red 1,Alex,TeleopHighNode,Cone_4,False
36,6925,Red 1,Alex,TeleopHighNode,Cube_5,False
36,6925,Red 1,Alex,TeleopHighNode,Cone_6,False
36,6925,Red 1,Alex,TeleopHighNode,Cone_7,False
36,6925,Red 1,Alex,TeleopHighNode,Cube_8,False
36,6925,Red 1,Alex,TeleopHighNode,Cone_9,False
36,6925,Red 1,Alex,TeleopMidNode,Cone_1,False
36,6925,Red 1,Alex,TeleopMidNode,Cube_2,False
36,6925,Red 1,Alex,TeleopMidNode,Cone_3,False
36,6925,Red 1,Alex,TeleopMidNode,Cone_4,False
36,6925,Red 1,Alex,TeleopMidNode,Cube_5,False
36,6925,Red 1,Alex,TeleopMidNode,Cone_6,False
36,6925,Red 1,Alex,TeleopMidNode,Cone_7,False
36,6925,Red 1,Alex,TeleopMidNode,Cube_8,False
36,6925,Red 1,Alex,TeleopMidNode,Cone_9,False
36,6925,Red 1,Alex,TeleopLowNode,Cube_1,False
36,6925,Red 1,Alex,TeleopLowNode,Cone_1,False
36,6925,Red 1,Alex,TeleopLowNode,Cube_2,False
36,6925,Red 1,Alex,TeleopLowNode,Cone_2,False
36,6925,Red 1,Alex,TeleopLowNode,Cube_3,False
36,6925,Red 1,Alex,TeleopLowNode,Cone_3,False
36,6925,Red 1,Alex,TeleopLowNode,Cube_4,False
36,6925,Red 1,Alex,TeleopLowNode,Cone_4,False
36,6925,Red 1,Alex,TeleopLowNode,Cube_5,False
36,6925,Red 1,Alex,TeleopLowNode,Cone_5,False
36,6925,Red 1,Alex,TeleopLowNode,Cube_6,False
36,6925,Red 1,Alex,TeleopLowNode,Cone_6,False
36,6925,Red 1,Alex,TeleopLowNode,Cube_7,False
36,6925,Red 1,Alex,TeleopLowNode,Cone_7,False
36,6925,Red 1,Alex,TeleopLowNode,Cube_8,False
36,6925,Red 1,Alex,TeleopLowNode,Cone_8,False
36,6925,Red 1,Alex,TeleopLowNode,Cube_9,False
36,6925,Red 1,Alex,TeleopLowNode,Cone_9,False
36,6925,Red 1,Alex,EndgameDocked,Success,False
36,6925,Red 1,Alex,EndgameDocked,DNA,True
36,6925,Red 1,Alex,EndgameEngaged,Success,False
36,6925,Red 1,Alex,EndgameEngaged,DNA,True
36,6925,Red 1,Alex,EndgamePark,Success,False
36,6925,Red 1,Alex,EndgamePark,DNA,True
36,6925,Red 1,Alex,EndgameBalanceControl,Success,False
36,6925,Red 1,Alex,EndgameTeamwork,Success,False
36,6925,Red 1,Alex,EndgamePenalties,Success,False
36,6925,Red 1,Alex,MiscTippedCones,Success,False
36,6925,Red 1,Alex,MiscAdaptStrategy,Success,False
36,6925,Red 1,Alex,MiscDropPieces,Success,False
36,1771,Red 2,Edward,AutoMobility,Success,True
36,1771,Red 2,Edward,AutoMobility,DNA,False
36,1771,Red 2,Edward,AutoDocked,Success,False
36,1771,Red 2,Edward,AutoDocked,DNA,False
36,1771,Red 2,Edward,AutoEngaged,Success,True
36,1771,Red 2,Edward,AutoEngaged,DNA,False
36,1771,Red 2,Edward,TeleopDefensePlayed,Success,True
36,1771,Red 2,Edward,TeleopDefenseReceived,Success,False
36,1771,Red 2,Edward,TeleopDriverQuality,1,False
36,1771,Red 2,Edward,TeleopDriverQuality,2,False
36,1771,Red 2,Edward,TeleopDriverQuality,3,False
36,1771,Red 2,Edward,TeleopDriverQuality,4,True
36,1771,Red 2,Edward,TeleopDriverQuality,5,False
36,1771,Red 2,Edward,TeleopMechanicalQuality,1,False
36,1771,Red 2,Edward,TeleopMechanicalQuality,2,False
36,1771,Red 2,Edward,TeleopMechanicalQuality,3,False
36,1771,Red 2,Edward,TeleopMechanicalQuality,4,False
36,1771,Red 2,Edward,TeleopMechanicalQuality,5,True
36,1771,Red 2,Edward,TeleopDisqualified,Success,False
36,1771,Red 2,Edward,TeleopHPInteraction,Success,True
36,1771,Red 2,Edward,AutoHighNode,Cone_1,True
36,1771,Red 2,Edward,AutoHighNode,Cube_2,False
36,1771,Red 2,Edward,AutoHighNode,Cone_3,False
36,1771,Red 2,Edward,AutoHighNode,Cone_4,False
36,1771,Red 2,Edward,AutoHighNode,Cube_5,False
36,1771,Red 2,Edward,AutoHighNode,Cone_6,False
36,1771,Red 2,Edward,AutoHighNode,Cone_7,False
36,1771,Red 2,Edward,AutoHighNode,Cube_8,False
36,1771,Red 2,Edward,AutoHighNode,Cone_9,False
36,1771,Red 2,Edward,AutoMidNode,Cone_1,False
36,1771,Red 2,Edward,AutoMidNode,Cube_2,False
36,1771,Red 2,Edward,AutoMidNode,Cone_3,False
36,1771,Red 2,Edward,AutoMidNode,Cone_4,False
36,1771,Red 2,Edward,AutoMidNode,Cube_5,False
36,1771,Red 2,Edward,AutoMidNode,Cone_6,False
36,1771,Red 2,Edward,AutoMidNode,Cone_7,False
36,1771,Red 2,Edward,AutoMidNode,Cube_8,False
36,1771,Red 2,Edward,AutoMidNode,Cone_9,False
36,1771,Red 2,Edward,AutoLowNode,Cube_1,False
36,1771,Red 2,Edward,AutoLowNode,Cone_1,False
36,1771,Red 2,Edward,AutoLowNode,Cube_2,False
36,1771,Red 2,Edward,AutoLowNode,Cone_2,False
36,1771,Red 2,Edward,AutoLowNode,Cube_3,False
36,1771,Red 2,Edward,AutoLowNode,Cone_3,False
36,1771,Red 2,Edward,AutoLowNode,Cube_4,False
36,1771,Red 2,Edward,AutoLowNode,Cone_4,False
36,1771,Red 2,Edward,AutoLowNode,Cube_5,False
36,1771,Red 2,Edward,AutoLowNode,Cone_5,False
36,1771,Red 2,Edward,AutoLowNode,Cube_6,False
36,1771,Red 2,Edward,AutoLowNode,Cone_6,False
36,1771,Red 2,Edward,AutoLowNode,Cube_7,False
36,1771,Red 2,Edward,AutoLowNode,Cone_7,False
36,1771,Red 2,Edward,AutoLowNode,Cube_8,False
36,1771,Red 2,Edward,AutoLowNode,Cone_8,False
36,1771,Red 2,Edward,AutoLowNode,Cube_9,False
36,1771,Red 2,Edward,AutoLowNode,Cone_9,False
36,1771,Red 2,Edward,TeleopHighNode,Cone_1,False
36,1771,Red 2,Edward,TeleopHighNode,Cube_2,True
36,1771,Red 2,Edward,TeleopHighNode,Cone_3,True
36,1771,Red 2,Edward,TeleopHighNode,Cone_4,False
36,1771,Red 2,Edward,TeleopHighNode,Cube_5,False
36,1771,Red 2,Edward,TeleopHighNode,Cone_6,False
36,1771,Red 2,Edward,TeleopHighNode,Cone_7,False
36,1771,Red 2,Edward,TeleopHighNode,Cube_8,False
36,1771,Red 2,Edward,TeleopHighNode,Cone_9,False
36,1771,Red 2,Edward,TeleopMidNode,Cone_1,False
36,1771,Red 2,Edward,TeleopMidNode,Cube_2,False
36,1771,Red 2,Edward,TeleopMidNode,Cone_3,False
36,1771,Red 2,Edward,TeleopMidNode,Cone_4,False
36,1771,Red 2,Edward,TeleopMidNode,Cube_5,False
36,1771,Red 2,Edward,TeleopMidNode,Cone_6,False
36,1771,Red 2,Edward,TeleopMidNode,Cone_7,False
36,1771,Red 2,Edward,TeleopMidNode,Cube_8,False
36,1771,Red 2,Edward,TeleopMidNode,Cone_9,False
36,1771,Red 2,Edward,TeleopLowNode,Cube_1,False
36,1771,Red 2,Edward,TeleopLowNode,Cone_1,False
36,1771,Red 2,Edward,TeleopLowNode,Cube_2,False
36,1771,Red 2,Edward,TeleopLowNode,Cone_2,False
36,1771,Red 2,Edward,TeleopLowNode,Cube_3,False
36,1771,Red 2,Edward,TeleopLowNode,Cone_3,False
36,1771,Red 2,Edward,TeleopLowNode,Cube_4,False
36,1771,Red 2,Edward,TeleopLowNode,Cone_4,False
36,1771,Red 2,Edward,TeleopLowNode,Cube_5,False
36,1771,Red 2,Edward,TeleopLowNode,Cone_5,False
36,1771,Red 2,Edward,TeleopLowNode,Cube_6,False
36,1771,Red 2,Edward,TeleopLowNode,Cone_6,False
36,1771,Red 2,Edward,TeleopLowNode,Cube_7,False
36,1771,Red 2,Edward,TeleopLowNode,Cone_7,False
36,1771,Red 2,Edward,TeleopLowNode,Cube_8,False
36,1771,Red 2,Edward,TeleopLowNode,Cone_8,False
36,1771,Red 2,Edward,TeleopLowNode,Cube_9,False
36,1771,Red 2,Edward,TeleopLowNode,Cone_9,False
36,1771,Red 2,Edward,EndgameDocked,Success,False
36,1771,Red 2,Edward,EndgameDocked,DNA,False
36,1771,Red 2,Edward,EndgameEngaged,Success,True
36,1771,Red 2,Edward,EndgameEngaged,DNA,False
36,1771,Red 2,Edward,EndgamePark,Success,False
36,1771,Red 2,Edward,EndgamePark,DNA,False
36,1771,Red 2,Edward,EndgameBalanceControl,Success,True
36,1771,Red 2,Edward,EndgameTeamwork,Success,True
36,1771,Red 2,Edward,EndgamePenalties,Success,False
36,1771,Red 2,Edward,MiscTippedCones,Success,True
36,1771,Red 2,Edward,MiscAdaptStrategy,Success,True
36,1771,Red 2,Edward,MiscDropPieces,Success,False
36,4509,Red 3,Maanuv,AutoMobility,Success,True
36,4509,Red 3,Maanuv,AutoMobility,DNA,False
36,4509,Red 3,Maanuv,AutoDocked,Success,True
36,4509,Red 3,Maanuv,AutoDocked,DNA,False
36,4509,Red 3,Maanuv,AutoEngaged,Success,True
36,4509,Red 3,Maanuv,AutoEngaged,DNA,False
36,4509,Red 3,Maanuv,TeleopDefensePlayed,Success,True
36,4509,Red 3,Maanuv,TeleopDefenseReceived,Success,True
36,4509,Red 3,Maanuv,TeleopDriverQuality,1,False
36,4509,Red 3,Maanuv,TeleopDriverQuality,2,False
36,4509,Red 3,Maanuv,TeleopDriverQuality,3,False
36,4509,Red 3,Maanuv,TeleopDriverQuality,4,False
36,4509,Red 3,Maanuv,TeleopDriverQuality,5,True
36,4509,Red 3,Maanuv,TeleopMechanicalQuality,1,False
36,4509,Red 3,Maanuv,TeleopMechanicalQuality,2,False
36,4509,Red 3,Maanuv,TeleopMechanicalQuality,3,False
36,4509,Red 3,Maanuv,TeleopMechanicalQuality,4,True
36,4509,Red 3,Maanuv,TeleopMechanicalQuality,5,False
36,4509,Red 3,Maanuv,TeleopDisqualified,Success,False
36,4509,Red 3,Maanuv,TeleopHPInteraction,Success,True
36,4509,Red 3,Maanuv,AutoHighNode,Cone_1,False
36,4509,Red 3,Maanuv,AutoHighNode,Cube_2,False
36,4509,Red 3,Maanuv,AutoHighNode,Cone_3,False
36,4509,Red 3,Maanuv,AutoHighNode,Cone_4,False
36,4509,Red 3,Maanuv,AutoHighNode,Cube_5,True
36,4509,Red 3,Maanuv,AutoHighNode,Cone_6,False
36,4509,Red 3,Maanuv,AutoHighNode,Cone_7,False
36,4509,Red 3,Maanuv,AutoHighNode,Cube_8,False
36,4509,Red 3,Maanuv,AutoHighNode,Cone_9,False
36,4509,Red 3,Maanuv,AutoMidNode,Cone_1,False
36,4509,Red 3,Maanuv,AutoMidNode,Cube_2,False
36,4509,Red 3,Maanuv,AutoMidNode,Cone_3,False
36,4509,Red 3,Maanuv,AutoMidNode,Cone_4,False
36,4509,Red 3,Maanuv,AutoMidNode,Cube_5,False
36,4509,Red 3,Maanuv,AutoMidNode,Cone_6,False
36,4509,Red 3,Maanuv,AutoMidNode,Cone_7,False
36,4509,Red 3,Maanuv,AutoMidNode,Cube_8,False
36,4509,Red 3,Maanuv,AutoMidNode,Cone_9,False
36,4509,Red 3,Maanuv,AutoLowNode,Cube_1,False
36,4509,Red 3,Maanuv,AutoLowNode,Cone_1,False
36,4509,Red 3,Maanuv,AutoLowNode,Cube_2,False
36,4509,Red 3,Maanuv,AutoLowNode,Cone_2,False
36,4509,Red 3,Maanuv,AutoLowNode,Cube_3,False
36,4509,Red 3,Maanuv,AutoLowNode,Cone_3,False
36,4509,Red 3,Maanuv,AutoLowNode,Cube_4,False
36,4509,Red 3,Maanuv,AutoLowNode,Cone_4,False
36,4509,Red 3,Maanuv,AutoLowNode,Cube_5,False
36,4509,Red 3,Maanuv,AutoLowNode,Cone_5,False
36,4509,Red 3,Maanuv,AutoLowNode,Cube_6,False
36,4509,Red 3,Maanuv,AutoLowNode,Cone_6,False
36,4509,Red 3,Maanuv,AutoLowNode,Cube_7,False
36,4509,Red 3,Maanuv,AutoLowNode,Cone_7,False
36,4509,Red 3,Maanuv,AutoLowNode,Cube_8,False
36,4509,Red 3,Maanuv,AutoLowNode,Cone_8,False
36,4509,Red 3,Maanuv,AutoLowNode,Cube_9,False
36,4509,Red 3,Maanuv,AutoLowNode,Cone_9,False
36,4509,Red 3,Maanuv,TeleopHighNode,Cone_1,False
36,4509,Red 3,Maanuv,TeleopHighNode,Cube_2,False
36,4509,Red 3,Maanuv,TeleopHighNode,Cone_3,False
36,4509,Red 3,Maanuv,TeleopHighNode,Cone_4,True
36,4509,Red 3,Maanuv,TeleopHighNode,Cube_5,False
36,4509,Red 3,Maanuv,TeleopHighNode,Cone_6,True
36,4509,Red 3,Maanuv,TeleopHighNode,Cone_7,True
36,4509,Red 3,Maanuv,TeleopHighNode,Cube_8,True
36,4509,Red 3,Maanuv,TeleopHighNode,Cone_9,False
36,4509,Red 3,Maanuv,TeleopMidNode,Cone_1,False
36,4509,Red 3,Maanuv,TeleopMidNode,Cube_2,False
36,4509,Red 3,Maanuv,TeleopMidNode,Cone_3,False
36,4509,Red 3,Maanuv,TeleopMidNode,Cone_4,False
36,4509,Red 3,Maanuv,TeleopMidNode,Cube_5,False
36,4509,Red 3,Maanuv,TeleopMidNode,Cone_6,False
36,4509,Red 3,Maanuv,TeleopMidNode,Cone_7,False
36,4509,Red 3,Maanuv,TeleopMidNode,Cube_8,False
36,4509,Red 3,Maanuv,TeleopMidNode,Cone_9,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cube_1,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cone_1,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cube_2,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cone_2,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cube_3,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cone_3,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cube_4,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cone_4,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cube_5,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cone_5,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cube_6,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cone_6,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cube_7,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cone_7,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cube_8,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cone_8,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cube_9,False
36,4509,Red 3,Maanuv,TeleopLowNode,Cone_9,False
36,4509,Red 3,Maanuv,EndgameDocked,Success,True
36,4509,Red 3,Maanuv,EndgameDocked,DNA,False
36,4509,Red 3,Maanuv,EndgameEngaged,Success,True
36,4509,Red 3,Maanuv,EndgameEngaged,DNA,False
36,4509,Red 3,Maanuv,EndgamePark,Success,False
36,4509,Red 3,Maanuv,EndgamePark,DNA,False
36,4509,Red 3,Maanuv,EndgameBalanceControl,Success,True
36,4509,Red 3,Maanuv,EndgameTeamwork,Success,True
36,4509,Red 3,Maanuv,EndgamePenalties,Success,False
36,4509,Red 3,Maanuv,MiscTippedCones,Success,True
36,4509,Red 3,Maanuv,MiscAdaptStrategy,Success,True
36,4509,Red 3,Maanuv,MiscDropPieces,Success,False
37,6829,Blue 1,Advay,AutoMobility,Success,True
37,6829,Blue 1,Advay,AutoMobility,DNA,False
37,6829,Blue 1,Advay,AutoDocked,Success,True
37,6829,Blue 1,Advay,AutoDocked,DNA,False
37,6829,Blue 1,Advay,AutoEngaged,Success,False
37,6829,Blue 1,Advay,AutoEngaged,DNA,False
37,6829,Blue 1,Advay,TeleopDefensePlayed,Success,False
37,6829,Blue 1,Advay,TeleopDefenseReceived,Success,False
37,6829,Blue 1,Advay,TeleopDriverQuality,1,False
37,6829,Blue 1,Advay,TeleopDriverQuality,2,False
37,6829,Blue 1,Advay,TeleopDriverQuality,3,False
37,6829,Blue 1,Advay,TeleopDriverQuality,4,False
37,6829,Blue 1,Advay,TeleopDriverQuality,5,True
37,6829,Blue 1,Advay,TeleopMechanicalQuality,1,False
37,6829,Blue 1,Advay,TeleopMechanicalQuality,2,False
37,6829,Blue 1,Advay,TeleopMechanicalQuality,3,False
37,6829,Blue 1,Advay,TeleopMechanicalQuality,4,True
37,6829,Blue 1,Advay,TeleopMechanicalQuality,5,False
37,6829,Blue 1,Advay,TeleopDisqualified,Success,False
37,6829,Blue 1,Advay,TeleopHPInteraction,Success,True
37,6829,Blue 1,Advay,AutoHighNode,Cone_1,False
37,6829,Blue 1,Advay,AutoHighNode,Cube_2,False
37,6829,Blue 1,Advay,AutoHighNode,Cone_3,False
37,6829,Blue 1,Advay,AutoHighNode,Cone_4,False
37,6829,Blue 1,Advay,AutoHighNode,Cube_5,True
37,6829,Blue 1,Advay,AutoHighNode,Cone_6,False
37,6829,Blue 1,Advay,AutoHighNode,Cone_7,False
37,6829,Blue 1,Advay,AutoHighNode,Cube_8,False
37,6829,Blue 1,Advay,AutoHighNode,Cone_9,False
37,6829,Blue 1,Advay,AutoMidNode,Cone_1,False
37,6829,Blue 1,Advay,AutoMidNode,Cube_2,False
37,6829,Blue 1,Advay,AutoMidNode,Cone_3,False
37,6829,Blue 1,Advay,AutoMidNode,Cone_4,False
37,6829,Blue 1,Advay,AutoMidNode,Cube_5,False
37,6829,Blue 1,Advay,AutoMidNode,Cone_6,False
37,6829,Blue 1,Advay,AutoMidNode,Cone_7,False
37,6829,Blue 1,Advay,AutoMidNode,Cube_8,False
37,6829,Blue 1,Advay,AutoMidNode,Cone_9,False
37,6829,Blue 1,Advay,AutoLowNode,Cube_1,False
37,6829,Blue 1,Advay,AutoLowNode,Cone_1,False
37,6829,Blue 1,Advay,AutoLowNode,Cube_2,False
37,6829,Blue 1,Advay,AutoLowNode,Cone_2,False
37,6829,Blue 1,Advay,AutoLowNode,Cube_3,False
37,6829,Blue 1,Advay,AutoLowNode,Cone_3,False
37,6829,Blue 1,Advay,AutoLowNode,Cube_4,False
37,6829,Blue 1,Advay,AutoLowNode,Cone_4,False
37,6829,Blue 1,Advay,AutoLowNode,Cube_5,False
37,6829,Blue 1,Advay,AutoLowNode,Cone_5,False
37,6829,Blue 1,Advay,AutoLowNode,Cube_6,False
37,6829,Blue 1,Advay,AutoLowNode,Cone_6,False
37,6829,Blue 1,Advay,AutoLowNode,Cube_7,False
37,6829,Blue 1,Advay,AutoLowNode,Cone_7,False
37,6829,Blue 1,Advay,AutoLowNode,Cube_8,False
37,6829,Blue 1,Advay,AutoLowNode,Cone_8,False
37,6829,Blue 1,Advay,AutoLowNode,Cube_9,False
37,6829,Blue 1,Advay,AutoLowNode,Cone_9,False
37,6829,Blue 1,Advay,TeleopHighNode,Cone_1,True
37,6829,Blue 1,Advay,TeleopHighNode,Cube_2,False
37,6829,Blue 1,Advay,TeleopHighNode,Cone_3,True
37,6829,Blue 1,Advay,TeleopHighNode,Cone_4,False
37,6829,Blue 1,Advay,TeleopHighNode,Cube_5,False
37,6829,Blue 1,Advay,TeleopHighNode,Cone_6,True
37,6829,Blue 1,Advay,TeleopHighNode,Cone_7,True
37,6829,Blue 1,Advay,TeleopHighNode,Cube_8,False
37,6829,Blue 1,Advay,TeleopHighNode,Cone_9,True
37,6829,Blue 1,Advay,TeleopMidNode,Cone_1,False
37,6829,Blue 1,Advay,TeleopMidNode,Cube_2,False
37,6829,Blue 1,Advay,TeleopMidNode,Cone_3,False
37,6829,Blue 1,Advay,TeleopMidNode,Cone_4,False
37,6829,Blue 1,Advay,TeleopMidNode,Cube_5,False
37,6829,Blue 1,Advay,TeleopMidNode,Cone_6,False
37,6829,Blue 1,Advay,TeleopMidNode,Cone_7,False
37,6829,Blue 1,Advay,TeleopMidNode,Cube_8,False
37,6829,Blue 1,Advay,TeleopMidNode,Cone_9,False
37,6829,Blue 1,Advay,TeleopLowNode,Cube_1,False
37,6829,Blue 1,Advay,TeleopLowNode,Cone_1,False
37,6829,Blue 1,Advay,TeleopLowNode,Cube_2,False
37,6829,Blue 1,Advay,TeleopLowNode,Cone_2,False
37,6829,Blue 1,Advay,TeleopLowNode,Cube_3,False
37,6829,Blue 1,Advay,TeleopLowNode,Cone_3,False
37,6829,Blue 1,Advay,TeleopLowNode,Cube_4,False
37,6829,Blue 1,Advay,TeleopLowNode,Cone_4,False
37,6829,Blue 1,Advay,TeleopLowNode,Cube_5,False
37,6829,Blue 1,Advay,TeleopLowNode,Cone_5,False
37,6829,Blue 1,Advay,TeleopLowNode,Cube_6,False
37,6829,Blue 1,Advay,TeleopLowNode,Cone_6,False
37,6829,Blue 1,Advay,TeleopLowNode,Cube_7,False
37,6829,Blue 1,Advay,TeleopLowNode,Cone_7,False
37,6829,Blue 1,Advay,TeleopLowNode,Cube_8,False
37,6829,Blue 1,Advay,TeleopLowNode,Cone_8,False
37,6829,Blue 1,Advay,TeleopLowNode,Cube_9,False
37,6829,Blue 1,Advay,TeleopLowNode,Cone_9,False
37,6829,Blue 1,Advay,EndgameDocked,Success,False
37,6829,Blue 1,Advay,EndgameDocked,DNA,True
37,6829,Blue 1,Advay,EndgameEngaged,Success,False
37,6829,Blue 1,Advay,EndgameEngaged,DNA,True
37,6829,Blue 1,Advay,EndgamePark,Success,True
37,6829,Blue 1,Advay,EndgamePark,DNA,False
37,6829,Blue 1,Advay,EndgameBalanceControl,Success,False
37,6829,Blue 1,Advay,EndgameTeamwork,Success,True
37,6829,Blue 1,Advay,EndgamePenalties,Success,False
37,6829,Blue 1,Advay,MiscTippedCones,Success,False
37,6829,Blue 1,Advay,MiscAdaptStrategy,Success,False
37,6829,Blue 1,Advay,MiscDropPieces,Success,False
37,1746,Blue 2,Endi,AutoMobility,Success,False
37,1746,Blue 2,Endi,AutoMobility,DNA,True
37,1746,Blue 2,Endi,AutoDocked,Success,False
37,1746,Blue 2,Endi,AutoDocked,DNA,True
37,1746,Blue 2,Endi,AutoEngaged,Success,False
37,1746,Blue 2,Endi,AutoEngaged,DNA,True
37,1746,Blue 2,Endi,TeleopDefensePlayed,Success,False
37,1746,Blue 2,Endi,TeleopDefenseReceived,Success,False
37,1746,Blue 2,Endi,TeleopDriverQuality,1,False
37,1746,Blue 2,Endi,TeleopDriverQuality,2,False
37,1746,Blue 2,Endi,TeleopDriverQuality,3,False
37,1746,Blue 2,Endi,TeleopDriverQuality,4,True
37,1746,Blue 2,Endi,TeleopDriverQuality,5,False
37,1746,Blue 2,Endi,TeleopMechanicalQuality,1,False
37,1746,Blue 2,Endi,TeleopMechanicalQuality,2,False
37,1746,Blue 2,Endi,TeleopMechanicalQuality,3,True
37,1746,Blue 2,Endi,TeleopMechanicalQuality,4,False
37,1746,Blue 2,Endi,TeleopMechanicalQuality,5,False
37,1746,Blue 2,Endi,TeleopDisqualified,Success,False
37,1746,Blue 2,Endi,TeleopHPInteraction,Success,True
37,1746,Blue 2,Endi,AutoHighNode,Cone_1,False
37,1746,Blue 2,Endi,AutoHighNode,Cube_2,False
37,1746,Blue 2,Endi,AutoHighNode,Cone_3,False
37,1746,Blue 2,Endi,AutoHighNode,Cone_4,False
37,1746,Blue 2,Endi,AutoHighNode,Cube_5,False
37,1746,Blue 2,Endi,AutoHighNode,Cone_6,False
37,1746,Blue 2,Endi,AutoHighNode,Cone_7,False
37,1746,Blue 2,Endi,AutoHighNode,Cube_8,True
37,1746,Blue 2,Endi,AutoHighNode,Cone_9,False
37,1746,Blue 2,Endi,AutoMidNode,Cone_1,False
37,1746,Blue 2,Endi,AutoMidNode,Cube_2,False
37,1746,Blue 2,Endi,AutoMidNode,Cone_3,False
37,1746,Blue 2,Endi,AutoMidNode,Cone_4,False
37,1746,Blue 2,Endi,AutoMidNode,Cube_5,False
37,1746,Blue 2,Endi,AutoMidNode,Cone_6,False
37,1746,Blue 2,Endi,AutoMidNode,Cone_7,False
37,1746,Blue 2,Endi,AutoMidNode,Cube_8,False
37,1746,Blue 2,Endi,AutoMidNode,Cone_9,False
37,1746,Blue 2,Endi,AutoLowNode,Cube_1,False
37,1746,Blue 2,Endi,AutoLowNode,Cone_1,False
37,1746,Blue 2,Endi,AutoLowNode,Cube_2,False
37,1746,Blue 2,Endi,AutoLowNode,Cone_2,False
37,1746,Blue 2,Endi,AutoLowNode,Cube_3,False
37,1746,Blue 2,Endi,AutoLowNode,Cone_3,False
37,1746,Blue 2,Endi,AutoLowNode,Cube_4,False
37,1746,Blue 2,Endi,AutoLowNode,Cone_4,False
37,1746,Blue 2,Endi,AutoLowNode,Cube_5,False
37,1746,Blue 2,Endi,AutoLowNode,Cone_5,False
37,1746,Blue 2,Endi,AutoLowNode,Cube_6,False
37,1746,Blue 2,Endi,AutoLowNode,Cone_6,False
37,1746,Blue 2,Endi,AutoLowNode,Cube_7,False
37,1746,Blue 2,Endi,AutoLowNode,Cone_7,False
